0	0.00, 24.00
2017-08-05 15	1410.73, 4771.00
2017-08-05 16	1967.29, 4587.00
2017-08-05 17	1165.51, 4624.00
2017-08-05 18	1132.84, 4418.00
2017-08-05 19	1653.67, 3760.00
2017-08-05 20	1129.66, 2602.00
2017-08-05 21	2811.68, 1968.00
2017-08-05 22	3406.81, 1551.00
2017-08-05 23	963.95, 1180.00
2017-08-06 00	1037.95, 838.00
2017-08-06 01	944.18, 582.00
2017-08-06 02	1196.26, 355.00
2017-08-06 03	697.76, 235.00
2017-08-06 04	1194.53, 187.00
2017-08-06 05	860.88, 121.00
2017-08-06 06	1973.35, 267.00
2017-08-06 07	824.15, 578.00
2017-08-06 08	899.74, 1190.00
2017-08-06 09	962.94, 2074.00
2017-08-06 10	1164.41, 2796.00
2017-08-06 11	1103.31, 3760.00
2017-08-06 12	1190.43, 4608.00
2017-08-06 13	1198.20, 4699.00
2017-08-06 14	1346.67, 4941.00
2017-08-06 15	1382.42, 4887.00
2017-08-06 16	1271.64, 4848.00
2017-08-06 17	1649.64, 4771.00
2017-08-06 18	1043.86, 4384.00
2017-08-06 19	1386.40, 3782.00
2017-08-06 20	2750.67, 2701.00
2017-08-06 21	965.49, 1745.00
2017-08-06 22	3184.37, 1324.00
2017-08-06 23	1094.31, 803.00
2017-08-07 00	865.26, 421.00
2017-08-07 01	939.37, 203.00
2017-08-07 02	690.84, 77.00
2017-08-07 03	585.17, 47.00
2017-08-07 04	687.35, 78.00
2017-08-07 05	790.85, 388.00
2017-08-07 06	814.39, 1463.00
2017-08-07 07	876.04, 2421.00
2017-08-07 08	692.73, 3403.00
2017-08-07 09	685.41, 1370.00
2017-08-07 10	685.42, 1068.00
2017-08-07 11	887.28, 511.00
2017-08-07 12	713.00, 516.00
2017-08-07 13	842.50, 598.00
2017-08-07 14	696.50, 387.00
2017-08-07 15	831.39, 459.00
2017-08-07 16	611.05, 604.00
2017-08-07 17	695.48, 2434.00
2017-08-07 18	754.50, 1700.00
2017-08-07 19	631.64, 1676.00
2017-08-07 20	636.77, 1036.00
2017-08-07 21	775.38, 1147.00
2017-08-07 22	685.07, 877.00
2017-08-07 23	745.97, 511.00
2017-08-08 00	782.61, 282.00
2017-08-08 01	974.28, 124.00
2017-08-08 02	643.97, 74.00
2017-08-08 03	538.29, 56.00
2017-08-08 04	657.25, 83.00
2017-08-08 05	619.19, 526.00
2017-08-08 06	643.32, 1874.00
2017-08-08 07	723.64, 3335.00
2017-08-08 08	803.21, 5250.00
2017-08-08 09	763.64, 3897.00
2017-08-08 10	1062.99, 2220.00
2017-08-08 11	1177.00, 2233.00
2017-08-08 12	973.97, 2785.00
2017-08-08 13	889.74, 2932.00
2017-08-08 14	967.30, 2902.00
2017-08-08 15	1008.79, 3101.00
2017-08-08 16	1998.62, 4164.00
2017-08-08 17	1628.87, 7294.00
2017-08-08 18	1288.90, 7837.00
2017-08-08 19	922.50, 5432.00
2017-08-08 20	896.53, 3717.00
2017-08-08 21	872.16, 2436.00
2017-08-08 22	873.55, 1727.00
2017-08-08 23	836.33, 952.00
2017-08-09 00	2419.23, 501.00
2017-08-09 01	1118.21, 215.00
2017-08-09 02	1282.29, 103.00
2017-08-09 03	1220.11, 62.00
2017-08-09 04	1055.68, 97.00
2017-08-09 05	600.16, 528.00
2017-08-09 06	680.41, 1951.00
2017-08-09 07	765.09, 3751.00
2017-08-09 08	1243.84, 6208.00
2017-08-09 09	775.22, 4362.00
2017-08-09 10	985.91, 2540.00
2017-08-09 11	1085.01, 2537.00
2017-08-09 12	1774.94, 2934.00
2017-08-09 13	2550.16, 3091.00
2017-08-09 14	2151.65, 2960.00
2017-08-09 15	1874.67, 3151.00
2017-08-09 16	1175.62, 4124.00
2017-08-09 17	1205.76, 7224.00
2017-08-09 18	1190.41, 7388.00
2017-08-09 19	1740.35, 5346.00
2017-08-09 20	1235.78, 3514.00
2017-08-09 21	937.50, 2498.00
2017-08-09 22	965.24, 1735.00
2017-08-09 23	850.22, 1064.00
2017-08-10 00	799.00, 498.00
2017-08-10 01	936.72, 245.00
2017-08-10 02	799.61, 113.00
2017-08-10 03	809.44, 77.00
2017-08-10 04	731.13, 75.00
2017-08-10 05	692.71, 494.00
2017-08-10 06	657.89, 1850.00
2017-08-10 07	848.38, 3529.00
2017-08-10 08	827.72, 6184.00
2017-08-10 09	849.26, 4330.00
2017-08-10 10	891.03, 2459.00
2017-08-10 11	948.98, 2535.00
2017-08-10 12	904.15, 2916.00
2017-08-10 13	1033.05, 2952.00
2017-08-10 14	927.51, 3111.00
2017-08-10 15	1850.29, 3116.00
2017-08-10 16	940.41, 4070.00
2017-08-10 17	1076.19, 7115.00
2017-08-10 18	1080.40, 7000.00
2017-08-10 19	875.53, 4952.00
2017-08-10 20	1001.34, 3402.00
2017-08-10 21	908.61, 2349.00
2017-08-10 22	991.21, 1770.00
2017-08-10 23	1126.55, 1107.00
2017-08-11 00	1017.95, 648.00
2017-08-11 01	3204.65, 318.00
2017-08-11 02	1123.27, 157.00
2017-08-11 03	4980.14, 98.00
2017-08-11 04	740.09, 98.00
2017-08-11 05	689.87, 408.00
2017-08-11 06	647.43, 1627.00
2017-08-11 07	739.27, 2975.00
2017-08-11 08	807.28, 5516.00
2017-08-11 09	814.79, 4235.00
2017-08-11 10	970.91, 2630.00
2017-08-11 11	946.69, 2694.00
2017-08-11 12	924.30, 3341.00
2017-08-11 13	989.52, 3632.00
2017-08-11 14	1169.06, 3734.00
2017-08-11 15	1692.38, 4075.00
2017-08-11 16	921.01, 5129.00
2017-08-11 17	940.98, 6290.00
2017-08-11 18	2225.88, 5370.00
2017-08-11 19	994.71, 3952.00
2017-08-11 20	1226.80, 2360.00
2017-08-11 21	908.52, 1458.00
2017-08-11 22	943.22, 1310.00
2017-08-11 23	4526.26, 1085.00
2017-08-12 00	857.54, 715.00
2017-08-12 01	686.90, 299.00
2017-08-12 02	617.23, 105.00
2017-08-12 03	684.94, 109.00
2017-08-12 04	934.42, 108.00
2017-08-12 05	1229.12, 118.00
2017-08-12 06	854.74, 305.00
2017-08-12 07	1080.61, 834.00
2017-08-12 08	958.07, 1689.00
2017-08-12 09	1251.13, 3112.00
2017-08-12 10	1355.95, 4535.00
2017-08-12 11	1319.14, 5596.00
2017-08-12 12	1230.11, 5898.00
2017-08-12 13	1163.68, 5062.00
2017-08-12 14	1605.72, 4785.00
2017-08-12 15	1972.59, 4711.00
2017-08-12 16	1150.30, 4527.00
2017-08-12 17	1127.18, 4218.00
2017-08-12 18	2154.61, 3998.00
2017-08-12 19	1073.74, 3397.00
2017-08-12 20	1574.08, 2229.00
2017-08-12 21	2427.41, 1653.00
2017-08-12 22	1186.49, 1426.00
2017-08-12 23	953.74, 1111.00
2017-08-13 00	1051.86, 877.00
2017-08-13 01	884.07, 521.00
2017-08-13 02	780.90, 353.00
2017-08-13 03	790.74, 229.00
2017-08-13 04	1044.66, 140.00
2017-08-13 05	830.01, 136.00
2017-08-13 06	911.15, 324.00
2017-08-13 07	828.86, 574.00
2017-08-13 08	964.40, 1274.00
2017-08-13 09	921.43, 2211.00
2017-08-13 10	1025.18, 3175.00
2017-08-13 11	1179.86, 3841.00
2017-08-13 12	1189.43, 4521.00
2017-08-13 13	1527.90, 4769.00
2017-08-13 14	1252.97, 4798.00
2017-08-13 15	1489.49, 4947.00
2017-08-13 16	1185.40, 4911.00
2017-08-13 17	1257.91, 4596.00
2017-08-13 18	1123.51, 4574.00
2017-08-13 19	1904.16, 3820.00
2017-08-13 20	2114.10, 2831.00
2017-08-13 21	1042.37, 1914.00
2017-08-13 22	1721.97, 1379.00
2017-08-13 23	912.00, 803.00
2017-08-14 00	8660.15, 443.00
2017-08-14 01	942.71, 208.00
2017-08-14 02	951.67, 90.00
2017-08-14 03	95407.58, 50.00
2017-08-14 04	6276.07, 91.00
2017-08-14 05	726.85, 407.00
2017-08-14 06	646.36, 1616.00
2017-08-14 07	739.17, 3265.00
2017-08-14 08	862.70, 5296.00
2017-08-14 09	803.74, 3860.00
2017-08-14 10	1146.20, 2204.00
2017-08-14 11	1075.56, 2193.00
2017-08-14 12	3573.05, 2582.00
2017-08-14 13	1003.36, 2687.00
2017-08-14 14	1346.13, 2884.00
2017-08-14 15	2439.91, 3065.00
2017-08-14 16	1378.25, 4085.00
2017-08-14 17	1456.47, 7012.00
2017-08-14 18	839.47, 7051.00
2017-08-14 19	1066.98, 4945.00
2017-08-14 20	1884.88, 3270.00
2017-08-14 21	913.05, 2096.00
2017-08-14 22	879.20, 1270.00
2017-08-14 23	831.64, 812.00
2017-08-15 00	779.50, 397.00
2017-08-15 01	833.99, 161.00
2017-08-15 02	854.48, 46.00
2017-08-15 03	785.37, 19.00
2017-08-15 04	584.88, 51.00
2017-08-15 05	650.20, 361.00
2017-08-15 06	1183.84, 1662.00
2017-08-15 07	730.81, 3570.00
2017-08-15 08	1040.05, 5932.00
2017-08-15 09	784.26, 4250.00
2017-08-15 10	902.36, 2438.00
2017-08-15 11	932.01, 2120.00
2017-08-15 12	897.27, 1678.00
2017-08-15 13	746.76, 986.00
2017-08-15 14	995.32, 579.00
2017-08-15 15	759.44, 1302.00
2017-08-15 16	805.55, 2559.00
2017-08-15 17	944.70, 5778.00
2017-08-15 18	1069.31, 6583.00
2017-08-15 19	1158.08, 4415.00
2017-08-15 20	879.73, 3000.00
2017-08-15 21	853.93, 2113.00
2017-08-15 22	823.28, 1544.00
2017-08-15 23	846.90, 917.00
2017-08-16 00	893.87, 454.00
2017-08-16 01	921.48, 216.00
2017-08-16 02	936.88, 95.00
2017-08-16 03	1017.40, 60.00
2017-08-16 04	611.50, 86.00
2017-08-16 05	593.66, 508.00
2017-08-16 06	650.08, 1918.00
2017-08-16 07	724.18, 3713.00
2017-08-16 08	801.26, 6259.00
2017-08-16 09	768.69, 4671.00
2017-08-16 10	927.17, 2499.00
2017-08-16 11	1006.56, 2478.00
2017-08-16 12	873.56, 3012.00
2017-08-16 13	1824.73, 3039.00
2017-08-16 14	952.13, 3060.00
2017-08-16 15	1975.63, 3154.00
2017-08-16 16	1205.14, 4264.00
2017-08-16 17	1250.28, 7178.00
2017-08-16 18	1034.52, 7409.00
2017-08-16 19	1261.83, 5387.00
2017-08-16 20	1214.49, 3633.00
2017-08-16 21	884.33, 2464.00
2017-08-16 22	857.17, 1809.00
2017-08-16 23	996.59, 1070.00
2017-08-17 00	916.87, 517.00
2017-08-17 01	1781.56, 259.00
2017-08-17 02	901.07, 154.00
2017-08-17 03	1214.78, 54.00
2017-08-17 04	1057.49, 89.00
2017-08-17 05	656.98, 456.00
2017-08-17 06	637.28, 1789.00
2017-08-17 07	811.53, 3481.00
2017-08-17 08	801.22, 6062.00
2017-08-17 09	791.32, 4426.00
2017-08-17 10	984.35, 2526.00
2017-08-17 11	1059.74, 2478.00
2017-08-17 12	2144.74, 3041.00
2017-08-17 13	1765.10, 3060.00
2017-08-17 14	1113.15, 3241.00
2017-08-17 15	1158.99, 3218.00
2017-08-17 16	1181.85, 4266.00
2017-08-17 17	961.59, 7234.00
2017-08-17 18	978.73, 7053.00
2017-08-17 19	918.27, 5079.00
2017-08-17 20	980.68, 3197.00
2017-08-17 21	1333.48, 2186.00
2017-08-17 22	925.70, 1694.00
2017-08-17 23	859.20, 1096.00
2017-08-18 00	1446.45, 631.00
2017-08-18 01	1251.84, 304.00
2017-08-18 02	808.94, 162.00
2017-08-18 03	1634.20, 89.00
2017-08-18 04	698.04, 103.00
2017-08-18 05	628.19, 373.00
2017-08-18 06	618.24, 1313.00
2017-08-18 07	617.51, 1170.00
2017-08-18 08	1496.19, 988.00
2017-08-18 09	664.87, 2043.00
2017-08-18 10	709.37, 1346.00
2017-08-18 11	827.41, 1582.00
2017-08-18 12	1119.19, 2288.00
2017-08-18 13	805.67, 2471.00
2017-08-18 14	831.09, 2796.00
2017-08-18 15	955.50, 3085.00
2017-08-18 16	832.06, 3697.00
2017-08-18 17	905.58, 4170.00
2017-08-18 18	1353.39, 3167.00
2017-08-18 19	1193.47, 765.00
2017-08-18 20	790.66, 1189.00
2017-08-18 21	4278.01, 1123.00
2017-08-18 22	837.99, 925.00
2017-08-18 23	846.88, 840.00
2017-08-19 00	1041.88, 566.00
2017-08-19 01	4373.87, 418.00
2017-08-19 02	906.06, 293.00
2017-08-19 03	1123.33, 166.00
2017-08-19 04	3617.51, 117.00
2017-08-19 05	666.26, 131.00
2017-08-19 06	830.29, 351.00
2017-08-19 07	976.60, 904.00
2017-08-19 08	1118.10, 1831.00
2017-08-19 09	1166.23, 3203.00
2017-08-19 10	1310.91, 4667.00
2017-08-19 11	1371.98, 5676.00
2017-08-19 12	1244.81, 6019.00
2017-08-19 13	1198.08, 4884.00
2017-08-19 14	1582.49, 4845.00
2017-08-19 15	1493.54, 4837.00
2017-08-19 16	2193.57, 4674.00
2017-08-19 17	1559.23, 4396.00
2017-08-19 18	1596.80, 3907.00
2017-08-19 19	1534.03, 3589.00
2017-08-19 20	1512.74, 2459.00
2017-08-19 21	1482.03, 1854.00
2017-08-19 22	1109.01, 1481.00
2017-08-19 23	1047.00, 1174.00
2017-08-20 00	909.71, 842.00
2017-08-20 01	1024.04, 544.00
2017-08-20 02	1034.79, 370.00
2017-08-20 03	1069.04, 223.00
2017-08-20 04	789.72, 139.00
2017-08-20 05	707.40, 124.00
2017-08-20 06	830.08, 278.00
2017-08-20 07	887.40, 669.00
2017-08-20 08	990.43, 1161.00
2017-08-20 09	1038.97, 2078.00
2017-08-20 10	1070.01, 2998.00
2017-08-20 11	1052.59, 3688.00
2017-08-20 12	1218.98, 4276.00
2017-08-20 13	1231.49, 4531.00
2017-08-20 14	1199.00, 4516.00
2017-08-20 15	1215.05, 4756.00
2017-08-20 16	1069.07, 4801.00
2017-08-20 17	1113.28, 4611.00
2017-08-20 18	1067.25, 4547.00
2017-08-20 19	1811.47, 3756.00
2017-08-20 20	1006.13, 2709.00
2017-08-20 21	3118.99, 1733.00
2017-08-20 22	1033.44, 1267.00
2017-08-20 23	1033.27, 825.00
2017-08-21 00	5354.29, 423.00
2017-08-21 01	999.49, 203.00
2017-08-21 02	954.91, 116.00
2017-08-21 03	17285.51, 57.00
2017-08-21 04	673.70, 100.00
2017-08-21 05	683.99, 382.00
2017-08-21 06	639.08, 1655.00
2017-08-21 07	795.72, 3223.00
2017-08-21 08	832.67, 5294.00
2017-08-21 09	798.88, 3802.00
2017-08-21 10	944.01, 2203.00
2017-08-21 11	953.20, 2205.00
2017-08-21 12	2043.73, 2817.00
2017-08-21 13	977.30, 3140.00
2017-08-21 14	1737.48, 2931.00
2017-08-21 15	1774.04, 3184.00
2017-08-21 16	983.27, 3722.00
2017-08-21 17	992.32, 6727.00
2017-08-21 18	957.58, 6908.00
2017-08-21 19	1002.95, 4864.00
2017-08-21 20	1003.05, 3144.00
2017-08-21 21	871.22, 1940.00
2017-08-21 22	1081.89, 1350.00
2017-08-21 23	912.14, 669.00
2017-08-22 00	1096.23, 397.00
2017-08-22 01	1053.83, 198.00
2017-08-22 02	1811.73, 86.00
2017-08-22 03	712.18, 51.00
2017-08-22 04	725.82, 107.00
2017-08-22 05	702.79, 439.00
2017-08-22 06	624.02, 1827.00
2017-08-22 07	750.47, 3479.00
2017-08-22 08	790.65, 5831.00
2017-08-22 09	947.18, 4065.00
2017-08-22 10	1452.63, 2341.00
2017-08-22 11	918.27, 2267.00
2017-08-22 12	927.49, 2588.00
2017-08-22 13	1152.97, 2583.00
2017-08-22 14	1125.22, 2598.00
2017-08-22 15	1029.52, 2704.00
2017-08-22 16	1518.10, 3603.00
2017-08-22 17	1660.08, 6564.00
2017-08-22 18	1174.27, 7006.00
2017-08-22 19	937.06, 4960.00
2017-08-22 20	1298.48, 3136.00
2017-08-22 21	1446.30, 2155.00
2017-08-22 22	3553.83, 1335.00
2017-08-22 23	1567.19, 221.00
2017-08-23 00	681.11, 70.00
2017-08-23 01	1073.45, 115.00
2017-08-23 02	3649.96, 92.00
2017-08-23 03	732.54, 50.00
2017-08-23 04	582.75, 87.00
2017-08-23 05	633.87, 486.00
2017-08-23 06	1013.47, 1701.00
2017-08-23 07	737.00, 3335.00
2017-08-23 08	788.85, 5973.00
2017-08-23 09	837.67, 4606.00
2017-08-23 10	873.73, 2522.00
2017-08-23 11	910.41, 2509.00
2017-08-23 12	1073.79, 2862.00
2017-08-23 13	874.56, 2915.00
2017-08-23 14	1919.39, 2926.00
2017-08-23 15	992.02, 3188.00
2017-08-23 16	1615.02, 4063.00
2017-08-23 17	1339.80, 6843.00
2017-08-23 18	1356.44, 7286.00
2017-08-23 19	1019.42, 5203.00
2017-08-23 20	927.58, 3332.00
2017-08-23 21	2398.86, 2192.00
2017-08-23 22	2432.44, 1680.00
2017-08-23 23	3089.69, 1034.00
2017-08-24 00	918.39, 546.00
2017-08-24 01	1020.00, 254.00
2017-08-24 02	1896.77, 120.00
2017-08-24 03	1190.48, 85.00
2017-08-24 04	17678.18, 94.00
2017-08-24 05	604.22, 464.00
2017-08-24 06	641.38, 1766.00
2017-08-24 07	745.36, 3381.00
2017-08-24 08	796.94, 6158.00
2017-08-24 09	801.21, 4526.00
2017-08-24 10	931.81, 2633.00
2017-08-24 11	1399.76, 2509.00
2017-08-24 12	1204.50, 2984.00
2017-08-24 13	2486.66, 3088.00
2017-08-24 14	910.31, 3005.00
2017-08-24 15	1276.95, 3234.00
2017-08-24 16	1018.95, 4254.00
2017-08-24 17	1089.22, 7123.00
2017-08-24 18	1318.54, 6991.00
2017-08-24 19	1503.58, 5012.00
2017-08-24 20	973.09, 3125.00
2017-08-24 21	2031.68, 2153.00
2017-08-24 22	1071.23, 1673.00
2017-08-24 23	1935.93, 1129.00
2017-08-25 00	867.69, 618.00
2017-08-25 01	1182.95, 337.00
2017-08-25 02	740.31, 144.00
2017-08-25 03	766.47, 97.00
2017-08-25 04	752.32, 92.00
2017-08-25 05	660.26, 373.00
2017-08-25 06	835.96, 1553.00
2017-08-25 07	722.56, 3130.00
2017-08-25 08	931.30, 5518.00
2017-08-25 09	772.96, 4295.00
2017-08-25 10	927.05, 2638.00
2017-08-25 11	1101.78, 2668.00
2017-08-25 12	1642.40, 3327.00
2017-08-25 13	1098.67, 3648.00
2017-08-25 14	1339.48, 3812.00
2017-08-25 15	974.82, 4245.00
2017-08-25 16	1047.46, 5314.00
2017-08-25 17	1057.35, 6401.00
2017-08-25 18	1071.08, 5266.00
2017-08-25 19	892.53, 3854.00
2017-08-25 20	1001.83, 2508.00
2017-08-25 21	887.74, 1811.00
2017-08-25 22	977.78, 1443.00
2017-08-25 23	847.70, 1125.00
2017-08-26 00	1386.84, 803.00
2017-08-26 01	781.62, 515.00
2017-08-26 02	1029.16, 313.00
2017-08-26 03	1081.61, 201.00
2017-08-26 04	818.26, 140.00
2017-08-26 05	1951.20, 115.00
2017-08-26 06	812.72, 339.00
2017-08-26 07	809.82, 825.00
2017-08-26 08	874.30, 1484.00
2017-08-26 09	919.88, 2421.00
2017-08-26 10	1023.28, 3270.00
2017-08-26 11	972.68, 3687.00
2017-08-26 12	882.82, 2685.00
2017-08-26 13	979.82, 3180.00
2017-08-26 14	1157.62, 3587.00
2017-08-26 15	1189.28, 4433.00
2017-08-26 16	1678.28, 4364.00
2017-08-26 17	1376.50, 4280.00
2017-08-26 18	1175.37, 3992.00
2017-08-26 19	1042.00, 3277.00
2017-08-26 20	1314.23, 2371.00
2017-08-26 21	1324.92, 1648.00
2017-08-26 22	1074.35, 1332.00
2017-08-26 23	917.02, 847.00
2017-08-27 00	1113.57, 535.00
2017-08-27 01	906.56, 1114.00
2017-08-27 02	878.79, 422.00
2017-08-27 03	852.84, 229.00
2017-08-27 04	920.44, 150.00
2017-08-27 05	867.97, 98.00
2017-08-27 06	873.97, 232.00
2017-08-27 07	1057.58, 490.00
2017-08-27 08	853.68, 1025.00
2017-08-27 09	923.37, 1861.00
2017-08-27 10	1034.38, 2738.00
2017-08-27 11	1083.47, 3431.00
2017-08-27 12	1136.59, 4326.00
2017-08-27 13	1190.45, 4742.00
2017-08-27 14	1226.88, 4828.00
2017-08-27 15	1701.60, 4877.00
2017-08-27 16	1376.36, 4854.00
2017-08-27 17	1169.60, 4812.00
2017-08-27 18	1491.88, 4392.00
2017-08-27 19	1238.79, 3541.00
2017-08-27 20	3214.78, 2363.00
2017-08-27 21	2820.60, 1558.00
2017-08-27 22	920.27, 1156.00
2017-08-27 23	849.78, 824.00
2017-08-28 00	952.04, 323.00
2017-08-28 01	674.83, 175.00
2017-08-28 02	1329.74, 92.00
2017-08-28 03	740.00, 54.00
2017-08-28 04	645.48, 89.00
2017-08-28 05	695.71, 354.00
2017-08-28 06	641.68, 1555.00
2017-08-28 07	768.79, 3298.00
2017-08-28 08	826.00, 5735.00
2017-08-28 09	831.94, 3970.00
2017-08-28 10	940.30, 2241.00
2017-08-28 11	2559.24, 2234.00
2017-08-28 12	1035.27, 2671.00
2017-08-28 13	948.57, 2726.00
2017-08-28 14	1715.85, 2846.00
2017-08-28 15	996.82, 3144.00
2017-08-28 16	1054.66, 3991.00
2017-08-28 17	949.53, 6999.00
2017-08-28 18	937.00, 7122.00
2017-08-28 19	1007.71, 4659.00
2017-08-28 20	831.73, 2874.00
2017-08-28 21	884.62, 1824.00
2017-08-28 22	790.92, 1176.00
2017-08-28 23	879.41, 734.00
2017-08-29 00	1143.86, 366.00
2017-08-29 01	850.99, 191.00
2017-08-29 02	920.10, 81.00
2017-08-29 03	730.67, 45.00
2017-08-29 04	629.65, 72.00
2017-08-29 05	813.82, 476.00
2017-08-29 06	653.48, 1778.00
2017-08-29 07	765.17, 3573.00
2017-08-29 08	824.71, 6107.00
2017-08-29 09	733.44, 4236.00
2017-08-29 10	803.75, 2181.00
2017-08-29 11	1102.59, 2070.00
2017-08-29 12	2073.75, 2040.00
2017-08-29 13	689.71, 1210.00
2017-08-29 14	744.37, 772.00
2017-08-29 15	863.74, 717.00
2017-08-29 16	760.27, 756.00
2017-08-29 17	690.98, 1876.00
2017-08-29 18	1270.09, 2383.00
2017-08-29 19	736.64, 1933.00
2017-08-29 20	753.00, 991.00
2017-08-29 21	720.60, 614.00
2017-08-29 22	637.56, 399.00
2017-08-29 23	574.42, 285.00
2017-08-30 00	1052.40, 169.00
2017-08-30 01	574.66, 89.00
2017-08-30 02	1110.97, 63.00
2017-08-30 03	845.94, 47.00
2017-08-30 04	724.96, 67.00
2017-08-30 05	629.74, 456.00
2017-08-30 06	619.67, 1673.00
2017-08-30 07	751.81, 3472.00
2017-08-30 08	842.11, 5617.00
2017-08-30 09	873.78, 4087.00
2017-08-30 10	1044.18, 2342.00
2017-08-30 11	1001.21, 2239.00
2017-08-30 12	923.29, 2841.00
2017-08-30 13	1015.91, 3034.00
2017-08-30 14	1064.10, 3005.00
2017-08-30 15	904.05, 3419.00
2017-08-30 16	887.04, 4397.00
2017-08-30 17	1203.77, 7279.00
2017-08-30 18	929.91, 7649.00
2017-08-30 19	1276.08, 5331.00
2017-08-30 20	870.53, 3246.00
2017-08-30 21	857.16, 2242.00
2017-08-30 22	859.88, 1585.00
2017-08-30 23	2111.53, 980.00
2017-08-31 00	908.84, 482.00
2017-08-31 01	745.32, 184.00
2017-08-31 02	1054.64, 110.00
2017-08-31 03	684.98, 61.00
2017-08-31 04	597.02, 80.00
2017-08-31 05	678.02, 412.00
2017-08-31 06	633.84, 1764.00
2017-08-31 07	764.44, 3392.00
2017-08-31 08	811.25, 6143.00
2017-08-31 09	787.82, 4486.00
2017-08-31 10	993.11, 2699.00
2017-08-31 11	1166.33, 2614.00
2017-08-31 12	949.95, 3205.00
2017-08-31 13	890.00, 3266.00
2017-08-31 14	1064.79, 3242.00
2017-08-31 15	870.67, 3170.00
2017-08-31 16	883.00, 4090.00
2017-08-31 17	982.22, 6724.00
2017-08-31 18	907.91, 6576.00
2017-08-31 19	1224.42, 4714.00
2017-08-31 20	988.44, 2957.00
2017-08-31 21	1078.42, 2050.00
2017-08-31 22	818.72, 1516.00
2017-08-31 23	761.54, 944.00
2017-09-01 00	3292.40, 535.00
2017-09-01 01	1139.47, 292.00
2017-09-01 02	813.22, 125.00
2017-09-01 03	707.90, 82.00
2017-09-01 04	1146.24, 87.00
2017-09-01 05	622.42, 371.00
2017-09-01 06	672.58, 1363.00
2017-09-01 07	710.46, 2636.00
2017-09-01 08	751.79, 4842.00
2017-09-01 09	790.15, 3944.00
2017-09-01 10	1217.96, 2757.00
2017-09-01 11	923.90, 2788.00
2017-09-01 12	1080.76, 3501.00
2017-09-01 13	1211.56, 4027.00
2017-09-01 14	964.99, 3786.00
2017-09-01 15	799.71, 3348.00
2017-09-01 16	907.03, 3556.00
2017-09-01 17	882.60, 4182.00
2017-09-01 18	923.49, 4188.00
2017-09-01 19	1097.41, 3069.00
2017-09-01 20	1368.30, 1952.00
2017-09-01 21	2125.00, 1442.00
2017-09-01 22	858.44, 1128.00
2017-09-01 23	1955.84, 880.00
2017-09-02 00	2709.72, 670.00
2017-09-02 01	898.94, 391.00
2017-09-02 02	2064.80, 189.00
2017-09-02 03	724.08, 152.00
2017-09-02 04	801.05, 111.00
2017-09-02 05	649.20, 88.00
2017-09-02 06	746.83, 251.00
2017-09-02 07	805.05, 611.00
2017-09-02 08	792.64, 1082.00
2017-09-02 09	902.45, 2003.00
2017-09-02 10	1044.99, 2529.00
2017-09-02 11	1136.81, 3248.00
2017-09-02 12	1274.02, 3584.00
2017-09-02 13	1141.87, 3888.00
2017-09-02 14	1211.10, 3888.00
2017-09-02 15	1210.18, 3973.00
2017-09-02 16	1795.29, 3931.00
2017-09-02 17	1498.14, 2729.00
2017-09-02 18	1822.53, 2469.00
2017-09-02 19	1074.13, 1217.00
2017-09-02 20	708.60, 301.00
2017-09-02 21	763.33, 144.00
2017-09-02 22	658.74, 180.00
2017-09-02 23	810.69, 183.00
2017-09-03 00	559.47, 147.00
2017-09-03 01	542.01, 127.00
2017-09-03 02	1111.39, 99.00
2017-09-03 03	710.53, 15.00
2017-09-03 04	648.84, 19.00
2017-09-03 05	822.85, 40.00
2017-09-03 06	747.14, 120.00
2017-09-03 07	826.56, 264.00
2017-09-03 08	645.18, 366.00
2017-09-03 09	641.16, 306.00
2017-09-03 10	952.10, 851.00
2017-09-03 11	767.51, 1105.00
2017-09-03 12	906.79, 1468.00
2017-09-03 13	1038.46, 2257.00
2017-09-03 14	1798.40, 2688.00
2017-09-03 15	1045.40, 3097.00
2017-09-03 16	1154.22, 3379.00
2017-09-03 17	1422.27, 3410.00
2017-09-03 18	1290.99, 3446.00
2017-09-03 19	1457.73, 2613.00
2017-09-03 20	1437.61, 1677.00
2017-09-03 21	1093.59, 1364.00
2017-09-03 22	893.20, 1182.00
2017-09-03 23	987.89, 915.00
2017-09-04 00	4905.54, 670.00
2017-09-04 01	1463.89, 370.00
2017-09-04 02	1094.37, 219.00
2017-09-04 03	777.26, 140.00
2017-09-04 04	688.93, 110.00
2017-09-04 05	931.10, 83.00
2017-09-04 06	839.23, 294.00
2017-09-04 07	883.65, 546.00
2017-09-04 08	995.72, 1154.00
2017-09-04 09	1015.27, 1984.00
2017-09-04 10	1176.66, 3058.00
2017-09-04 11	1316.63, 3838.00
2017-09-04 12	1444.27, 4560.00
2017-09-04 13	1301.85, 4813.00
2017-09-04 14	1398.69, 4975.00
2017-09-04 15	1350.96, 5052.00
2017-09-04 16	1777.16, 4941.00
2017-09-04 17	1307.37, 4762.00
2017-09-04 18	1245.67, 4386.00
2017-09-04 19	1291.17, 3464.00
2017-09-04 20	1014.29, 2270.00
2017-09-04 21	1020.92, 1645.00
2017-09-04 22	937.08, 1214.00
2017-09-04 23	2530.60, 737.00
2017-09-05 00	733.28, 392.00
2017-09-05 01	1124.66, 157.00
