00	954.00, 270249.00
2015-03-20 00	172.00, 20.00
2015-03-20 01	155.00, 0.00
2015-03-20 02	89.00, 0.00
2015-03-20 03	73.00, 0.00
2015-03-20 04	31.00, 0.00
2015-03-20 05	29.00, 0.00
2015-03-20 06	53.00, 0.00
2015-03-20 07	116.00, 0.00
2015-03-20 08	145.00, 0.00
2015-03-20 09	230.00, 0.00
2015-03-20 10	183.00, 0.00
2015-03-20 11	269.00, 0.00
2015-03-20 12	509.00, 22.00
2015-03-20 13	163.00, 1.00
2015-03-20 14	178.00, 1.00
2015-03-20 15	193.00, 5.00
2015-03-20 16	160.00, 3.00
2015-03-20 17	47.00, 1.00
2015-03-20 18	74.00, 0.00
2015-03-20 19	72.00, 1.00
2015-03-20 20	77.00, 0.00
2015-03-20 21	78.00, 1.00
2015-03-20 22	155.00, 0.00
2015-03-20 23	121.00, 0.00
2015-03-21 00	101.00, 0.00
2015-03-21 01	178.00, 0.00
2015-03-21 02	91.00, 0.00
2015-03-21 03	65.00, 0.00
2015-03-21 04	59.00, 0.00
2015-03-21 05	59.00, 0.00
2015-03-21 06	52.00, 0.00
2015-03-21 07	75.00, 0.00
2015-03-21 08	43.00, 0.00
2015-03-21 09	61.00, 0.00
2015-03-21 10	68.00, 0.00
2015-03-21 11	56.00, 0.00
2015-03-21 12	393.00, 8.00
2015-03-21 13	88.00, 7.00
2015-03-21 14	118.00, 1.00
2015-03-21 15	111.00, 1.00
2015-03-21 16	58.00, 1.00
2015-03-21 17	70.00, 0.00
2015-03-21 18	53.00, 1.00
2015-03-21 19	65.00, 0.00
2015-03-21 20	82.00, 2.00
2015-03-21 21	61.00, 0.00
2015-03-21 22	119.00, 1.00
2015-03-21 23	199.00, 0.00
2015-03-22 00	105.00, 0.00
2015-03-22 01	162.00, 0.00
2015-03-22 02	132.00, 0.00
2015-03-22 03	137.00, 0.00
2015-03-22 04	146.00, 0.00
2015-03-22 05	133.00, 0.00
2015-03-22 06	127.00, 0.00
2015-03-22 07	164.00, 0.00
2015-03-22 08	66.00, 0.00
2015-03-22 09	58.00, 0.00
2015-03-22 10	70.00, 0.00
2015-03-22 11	91.00, 0.00
2015-03-22 12	89.00, 12.00
2015-03-22 13	78.00, 5.00
2015-03-22 14	110.00, 1.00
2015-03-22 15	96.00, 2.00
2015-03-22 16	54.00, 4.00
2015-03-22 17	70.00, 3.00
2015-03-22 18	56.00, 1.00
2015-03-22 19	50.00, 0.00
2015-03-22 20	43.00, 2.00
2015-03-22 21	62.00, 5.00
2015-03-22 22	107.00, 2.00
2015-03-22 23	129.00, 3.00
2015-03-23 00	196.00, 2.00
2015-03-23 01	104.00, 0.00
2015-03-23 02	69.00, 0.00
2015-03-23 03	54.00, 0.00
2015-03-23 04	43.00, 0.00
2015-03-23 05	33.00, 0.00
2015-03-23 06	38.00, 0.00
2015-03-23 07	79.00, 0.00
2015-03-23 08	130.00, 0.00
2015-03-23 09	268.00, 0.00
2015-03-23 10	263.00, 0.00
2015-03-23 11	210.00, 0.00
2015-03-23 12	775.00, 31.00
2015-03-23 13	127.00, 4.00
2015-03-23 14	185.00, 2.00
2015-03-23 15	259.00, 4.00
2015-03-23 16	156.00, 3.00
2015-03-23 17	111.00, 4.00
2015-03-23 18	73.00, 5.00
2015-03-23 19	62.00, 2.00
2015-03-23 20	70.00, 1.00
2015-03-23 21	54.00, 4.00
2015-03-23 22	101.00, 0.00
2015-03-23 23	136.00, 1.00
2015-03-24 00	141.00, 1.00
2015-03-24 01	102.00, 0.00
2015-03-24 02	79.00, 0.00
2015-03-24 03	35.00, 0.00
2015-03-24 04	51.00, 0.00
2015-03-24 05	51.00, 0.00
2015-03-24 06	48.00, 0.00
2015-03-24 07	102.00, 0.00
2015-03-24 08	129.00, 0.00
2015-03-24 09	161.00, 0.00
2015-03-24 10	202.00, 1.00
2015-03-24 11	221.00, 0.00
2015-03-24 12	561.00, 29.00
2015-03-24 13	188.00, 0.00
2015-03-24 14	219.00, 5.00
2015-03-24 15	183.00, 4.00
2015-03-24 16	171.00, 7.00
2015-03-24 17	68.00, 4.00
2015-03-24 18	48.00, 10.00
2015-03-24 19	46.00, 1.00
2015-03-24 20	72.00, 1.00
2015-03-24 21	117.00, 3.00
2015-03-24 22	111.00, 0.00
2015-03-24 23	101.00, 0.00
2015-03-25 00	192.00, 5.00
2015-03-25 01	120.00, 1.00
2015-03-25 02	41.00, 0.00
2015-03-25 03	99.00, 0.00
2015-03-25 04	49.00, 0.00
2015-03-25 05	51.00, 0.00
2015-03-25 06	47.00, 0.00
2015-03-25 07	61.00, 0.00
2015-03-25 08	107.00, 0.00
2015-03-25 09	196.00, 0.00
2015-03-25 10	196.00, 0.00
2015-03-25 11	167.00, 0.00
2015-03-25 12	610.00, 26.00
2015-03-25 13	139.00, 2.00
2015-03-25 14	179.00, 5.00
2015-03-25 15	207.00, 6.00
2015-03-25 16	147.00, 4.00
2015-03-25 17	77.00, 4.00
2015-03-25 18	63.00, 4.00
2015-03-25 19	86.00, 5.00
2015-03-25 20	65.00, 1.00
2015-03-25 21	86.00, 5.00
2015-03-25 22	111.00, 4.00
2015-03-25 23	106.00, 3.00
2015-03-26 00	224.00, 1.00
2015-03-26 01	135.00, 0.00
2015-03-26 02	59.00, 0.00
2015-03-26 03	43.00, 0.00
2015-03-26 04	22.00, 0.00
2015-03-26 05	46.00, 0.00
2015-03-26 06	47.00, 0.00
2015-03-26 07	65.00, 0.00
2015-03-26 08	97.00, 0.00
2015-03-26 09	236.00, 0.00
2015-03-26 10	201.00, 0.00
2015-03-26 11	207.00, 0.00
2015-03-26 12	541.00, 30.00
2015-03-26 13	163.00, 1.00
2015-03-26 14	260.00, 4.00
2015-03-26 15	221.00, 10.00
2015-03-26 16	168.00, 2.00
2015-03-26 17	118.00, 5.00
2015-03-26 18	123.00, 1.00
2015-03-26 19	88.00, 0.00
2015-03-26 20	77.00, 0.00
2015-03-26 21	93.00, 2.00
2015-03-26 22	127.00, 0.00
2015-03-26 23	131.00, 2.00
2015-03-27 00	206.00, 3.00
2015-03-27 01	114.00, 1.00
2015-03-27 02	76.00, 0.00
2015-03-27 03	47.00, 0.00
2015-03-27 04	38.00, 0.00
2015-03-27 05	71.00, 0.00
2015-03-27 06	94.00, 0.00
2015-03-27 07	82.00, 0.00
2015-03-27 08	143.00, 0.00
2015-03-27 09	204.00, 0.00
2015-03-27 10	667.00, 0.00
2015-03-27 11	563.00, 0.00
2015-03-27 12	476.00, 32.00
2015-03-27 13	128.00, 3.00
2015-03-27 14	157.00, 4.00
2015-03-27 15	171.00, 4.00
2015-03-27 16	183.00, 3.00
2015-03-27 17	108.00, 3.00
2015-03-27 18	77.00, 4.00
2015-03-27 19	93.00, 2.00
2015-03-27 20	85.00, 0.00
2015-03-27 21	81.00, 0.00
2015-03-27 22	141.00, 0.00
2015-03-27 23	151.00, 1.00
2015-03-28 00	110.00, 0.00
2015-03-28 01	200.00, 0.00
2015-03-28 02	113.00, 0.00
2015-03-28 03	98.00, 0.00
2015-03-28 04	80.00, 0.00
2015-03-28 05	73.00, 0.00
2015-03-28 06	88.00, 0.00
2015-03-28 07	119.00, 0.00
2015-03-28 08	108.00, 0.00
2015-03-28 09	71.00, 0.00
2015-03-28 10	56.00, 0.00
2015-03-28 11	74.00, 0.00
2015-03-28 12	373.00, 17.00
2015-03-28 13	120.00, 2.00
2015-03-28 14	106.00, 4.00
2015-03-28 15	120.00, 3.00
2015-03-28 16	77.00, 0.00
2015-03-28 17	54.00, 0.00
2015-03-28 18	42.00, 3.00
2015-03-28 19	45.00, 1.00
2015-03-28 20	75.00, 1.00
2015-03-28 21	91.00, 0.00
2015-03-28 22	135.00, 1.00
2015-03-28 23	117.00, 0.00
2015-03-29 00	92.00, 0.00
2015-03-29 01	156.00, 0.00
2015-03-29 02	112.00, 0.00
2015-03-29 03	95.00, 0.00
2015-03-29 04	127.00, 0.00
2015-03-29 05	114.00, 0.00
2015-03-29 06	79.00, 0.00
2015-03-29 07	133.00, 0.00
2015-03-29 08	49.00, 0.00
2015-03-29 09	48.00, 0.00
2015-03-29 10	68.00, 0.00
2015-03-29 11	73.00, 0.00
2015-03-29 12	78.00, 10.00
2015-03-29 13	57.00, 2.00
2015-03-29 14	80.00, 1.00
2015-03-29 15	97.00, 2.00
2015-03-29 16	81.00, 1.00
2015-03-29 17	52.00, 6.00
2015-03-29 18	69.00, 2.00
2015-03-29 19	67.00, 1.00
2015-03-29 20	66.00, 2.00
2015-03-29 21	87.00, 1.00
2015-03-29 22	119.00, 0.00
2015-03-29 23	141.00, 0.00
2015-03-30 00	206.00, 4.00
2015-03-30 01	72.00, 0.00
2015-03-30 02	74.00, 0.00
2015-03-30 03	86.00, 0.00
2015-03-30 04	38.00, 0.00
2015-03-30 05	43.00, 0.00
2015-03-30 06	63.00, 0.00
2015-03-30 07	95.00, 0.00
2015-03-30 08	127.00, 0.00
2015-03-30 09	208.00, 0.00
2015-03-30 10	299.00, 0.00
2015-03-30 11	245.00, 0.00
2015-03-30 12	516.00, 52.00
2015-03-30 13	114.00, 3.00
2015-03-30 14	162.00, 1.00
2015-03-30 15	161.00, 7.00
2015-03-30 16	134.00, 3.00
2015-03-30 17	114.00, 6.00
2015-03-30 18	92.00, 5.00
2015-03-30 19	73.00, 3.00
2015-03-30 20	82.00, 2.00
2015-03-30 21	94.00, 5.00
2015-03-30 22	126.00, 3.00
2015-03-30 23	147.00, 0.00
2015-03-31 00	174.00, 2.00
2015-03-31 01	102.00, 0.00
2015-03-31 02	69.00, 0.00
2015-03-31 03	51.00, 0.00
2015-03-31 04	212.00, 0.00
2015-03-31 05	163.00, 0.00
2015-03-31 06	48.00, 0.00
2015-03-31 07	83.00, 0.00
2015-03-31 08	128.00, 0.00
2015-03-31 09	264.00, 0.00
2015-03-31 10	231.00, 0.00
2015-03-31 11	314.00, 0.00
2015-03-31 12	523.00, 28.00
2015-03-31 13	146.00, 3.00
2015-03-31 14	186.00, 3.00
2015-03-31 15	233.00, 0.00
2015-03-31 16	105.00, 3.00
2015-03-31 17	68.00, 5.00
2015-03-31 18	36.00, 2.00
2015-03-31 19	64.00, 6.00
2015-03-31 20	62.00, 2.00
2015-03-31 21	59.00, 2.00
2015-03-31 22	111.00, 0.00
2015-03-31 23	162.00, 0.00
2015-04-01 00	230.00, 3.00
2015-04-01 01	121.00, 0.00
2015-04-01 02	42.00, 0.00
2015-04-01 03	49.00, 0.00
2015-04-01 04	35.00, 0.00
2015-04-01 05	54.00, 0.00
2015-04-01 06	54.00, 0.00
2015-04-01 07	98.00, 0.00
2015-04-01 08	67.00, 0.00
2015-04-01 09	139.00, 0.00
2015-04-01 10	168.00, 0.00
2015-04-01 11	171.00, 0.00
2015-04-01 12	494.00, 45.00
2015-04-01 13	144.00, 6.00
2015-04-01 14	180.00, 6.00
2015-04-01 15	225.00, 7.00
2015-04-01 16	137.00, 4.00
2015-04-01 17	85.00, 3.00
2015-04-01 18	88.00, 6.00
2015-04-01 19	52.00, 4.00
2015-04-01 20	94.00, 4.00
2015-04-01 21	115.00, 2.00
2015-04-01 22	126.00, 5.00
2015-04-01 23	136.00, 0.00
2015-04-02 00	172.00, 2.00
2015-04-02 01	126.00, 1.00
2015-04-02 02	81.00, 0.00
2015-04-02 03	61.00, 0.00
2015-04-02 04	40.00, 0.00
2015-04-02 05	67.00, 0.00
2015-04-02 06	53.00, 0.00
2015-04-02 07	81.00, 0.00
2015-04-02 08	108.00, 0.00
2015-04-02 09	206.00, 0.00
2015-04-02 10	170.00, 0.00
2015-04-02 11	119.00, 0.00
2015-04-02 12	412.00, 25.00
2015-04-02 13	120.00, 1.00
2015-04-02 14	140.00, 6.00
2015-04-02 15	162.00, 3.00
2015-04-02 16	159.00, 2.00
2015-04-02 17	102.00, 4.00
2015-04-02 18	85.00, 6.00
2015-04-02 19	84.00, 1.00
2015-04-02 20	84.00, 5.00
2015-04-02 21	98.00, 1.00
2015-04-02 22	118.00, 1.00
2015-04-02 23	149.00, 2.00
2015-04-03 00	165.00, 5.00
2015-04-03 01	164.00, 0.00
2015-04-03 02	84.00, 0.00
2015-04-03 03	80.00, 0.00
2015-04-03 04	61.00, 0.00
2015-04-03 05	81.00, 0.00
2015-04-03 06	60.00, 0.00
2015-04-03 07	46.00, 0.00
2015-04-03 08	58.00, 0.00
2015-04-03 09	102.00, 0.00
2015-04-03 10	422.00, 0.00
2015-04-03 11	160.00, 0.00
2015-04-03 12	423.00, 26.00
2015-04-03 13	110.00, 1.00
2015-04-03 14	170.00, 1.00
2015-04-03 15	140.00, 1.00
2015-04-03 16	210.00, 1.00
2015-04-03 17	90.00, 1.00
2015-04-03 18	62.00, 1.00
2015-04-03 19	58.00, 0.00
2015-04-03 20	85.00, 0.00
2015-04-03 21	84.00, 0.00
2015-04-03 22	137.00, 2.00
2015-04-03 23	172.00, 0.00
2015-04-04 00	139.00, 0.00
2015-04-04 01	128.00, 0.00
2015-04-04 02	121.00, 0.00
2015-04-04 03	120.00, 0.00
2015-04-04 04	62.00, 0.00
2015-04-04 05	44.00, 0.00
2015-04-04 06	100.00, 0.00
2015-04-04 07	90.00, 0.00
2015-04-04 08	54.00, 0.00
2015-04-04 09	44.00, 0.00
2015-04-04 10	59.00, 0.00
2015-04-04 11	48.00, 0.00
2015-04-04 12	539.00, 14.00
2015-04-04 13	66.00, 2.00
2015-04-04 14	108.00, 2.00
2015-04-04 15	104.00, 0.00
2015-04-04 16	51.00, 1.00
2015-04-04 17	48.00, 3.00
2015-04-04 18	59.00, 1.00
2015-04-04 19	63.00, 1.00
2015-04-04 20	55.00, 0.00
2015-04-04 21	82.00, 1.00
2015-04-04 22	115.00, 1.00
2015-04-04 23	136.00, 0.00
2015-04-05 00	95.00, 0.00
2015-04-05 01	166.00, 0.00
2015-04-05 02	127.00, 0.00
2015-04-05 03	150.00, 0.00
2015-04-05 04	92.00, 0.00
2015-04-05 05	98.00, 0.00
2015-04-05 06	128.00, 0.00
2015-04-05 07	84.00, 0.00
2015-04-05 08	54.00, 0.00
2015-04-05 09	59.00, 0.00
2015-04-05 10	52.00, 0.00
2015-04-05 11	39.00, 0.00
2015-04-05 12	63.00, 9.00
2015-04-05 13	57.00, 5.00
2015-04-05 14	88.00, 0.00
2015-04-05 15	111.00, 1.00
2015-04-05 16	53.00, 5.00
2015-04-05 17	41.00, 1.00
2015-04-05 18	54.00, 1.00
2015-04-05 19	79.00, 1.00
2015-04-05 20	60.00, 4.00
2015-04-05 21	88.00, 3.00
2015-04-05 22	118.00, 1.00
2015-04-05 23	152.00, 0.00
2015-04-06 00	213.00, 3.00
2015-04-06 01	125.00, 0.00
2015-04-06 02	65.00, 0.00
2015-04-06 03	60.00, 0.00
2015-04-06 04	66.00, 0.00
2015-04-06 05	37.00, 0.00
2015-04-06 06	64.00, 0.00
2015-04-06 07	122.00, 0.00
2015-04-06 08	129.00, 0.00
2015-04-06 09	263.00, 0.00
2015-04-06 10	183.00, 0.00
2015-04-06 11	209.00, 1.00
2015-04-06 12	551.00, 30.00
2015-04-06 13	151.00, 3.00
2015-04-06 14	197.00, 5.00
2015-04-06 15	223.00, 4.00
2015-04-06 16	156.00, 23.00
2015-04-06 17	68.00, 8.00
2015-04-06 18	56.00, 2.00
2015-04-06 19	64.00, 4.00
2015-04-06 20	66.00, 0.00
2015-04-06 21	83.00, 1.00
2015-04-06 22	124.00, 0.00
2015-04-06 23	197.00, 1.00
2015-04-07 00	172.00, 1.00
2015-04-07 01	97.00, 0.00
2015-04-07 02	88.00, 0.00
2015-04-07 03	78.00, 0.00
2015-04-07 04	89.00, 0.00
2015-04-07 05	66.00, 0.00
2015-04-07 06	63.00, 0.00
2015-04-07 07	81.00, 0.00
2015-04-07 08	93.00, 0.00
2015-04-07 09	189.00, 0.00
2015-04-07 10	235.00, 0.00
2015-04-07 11	238.00, 0.00
2015-04-07 12	534.00, 29.00
2015-04-07 13	143.00, 3.00
2015-04-07 14	183.00, 4.00
2015-04-07 15	243.00, 4.00
2015-04-07 16	192.00, 1.00
2015-04-07 17	110.00, 3.00
2015-04-07 18	71.00, 6.00
2015-04-07 19	89.00, 2.00
2015-04-07 20	81.00, 2.00
2015-04-07 21	78.00, 2.00
2015-04-07 22	99.00, 0.00
2015-04-07 23	128.00, 0.00
2015-04-08 00	198.00, 3.00
2015-04-08 01	148.00, 0.00
2015-04-08 02	44.00, 0.00
2015-04-08 03	64.00, 0.00
2015-04-08 04	54.00, 0.00
2015-04-08 05	55.00, 0.00
2015-04-08 06	93.00, 0.00
2015-04-08 07	43.00, 0.00
2015-04-08 08	79.00, 0.00
2015-04-08 09	135.00, 0.00
2015-04-08 10	152.00, 0.00
2015-04-08 11	175.00, 0.00
2015-04-08 12	469.00, 34.00
2015-04-08 13	156.00, 8.00
2015-04-08 14	181.00, 1.00
2015-04-08 15	158.00, 1.00
2015-04-08 16	131.00, 7.00
2015-04-08 17	94.00, 11.00
2015-04-08 18	78.00, 1.00
2015-04-08 19	93.00, 6.00
2015-04-08 20	100.00, 2.00
2015-04-08 21	106.00, 0.00
2015-04-08 22	108.00, 2.00
2015-04-08 23	121.00, 0.00
2015-04-09 00	196.00, 2.00
2015-04-09 01	117.00, 0.00
2015-04-09 02	57.00, 0.00
2015-04-09 03	64.00, 0.00
2015-04-09 04	38.00, 0.00
2015-04-09 05	52.00, 0.00
2015-04-09 06	63.00, 0.00
2015-04-09 07	96.00, 0.00
2015-04-09 08	144.00, 0.00
2015-04-09 09	240.00, 0.00
2015-04-09 10	142.00, 0.00
2015-04-09 11	144.00, 0.00
2015-04-09 12	391.00, 30.00
2015-04-09 13	104.00, 3.00
2015-04-09 14	212.00, 6.00
2015-04-09 15	178.00, 1.00
2015-04-09 16	152.00, 1.00
2015-04-09 17	122.00, 3.00
2015-04-09 18	139.00, 1.00
2015-04-09 19	36.00, 2.00
2015-04-09 20	49.00, 1.00
2015-04-09 21	100.00, 2.00
2015-04-09 22	90.00, 2.00
2015-04-09 23	121.00, 0.00
2015-04-10 00	229.00, 15.00
2015-04-10 01	173.00, 0.00
2015-04-10 02	84.00, 0.00
2015-04-10 03	56.00, 0.00
2015-04-10 04	64.00, 0.00
2015-04-10 05	58.00, 0.00
2015-04-10 06	59.00, 0.00
2015-04-10 07	127.00, 0.00
2015-04-10 08	65.00, 0.00
2015-04-10 09	136.00, 0.00
2015-04-10 10	132.00, 0.00
2015-04-10 11	124.00, 0.00
2015-04-10 12	389.00, 19.00
2015-04-10 13	116.00, 1.00
2015-04-10 14	155.00, 10.00
2015-04-10 15	137.00, 0.00
2015-04-10 16	127.00, 0.00
2015-04-10 17	440.00, 3.00
2015-04-10 18	91.00, 5.00
2015-04-10 19	108.00, 3.00
2015-04-10 20	68.00, 2.00
2015-04-10 21	79.00, 3.00
2015-04-10 22	123.00, 0.00
2015-04-10 23	136.00, 0.00
2015-04-11 00	89.00, 1.00
2015-04-11 01	184.00, 0.00
2015-04-11 02	132.00, 0.00
2015-04-11 03	100.00, 0.00
2015-04-11 04	104.00, 0.00
2015-04-11 05	60.00, 0.00
2015-04-11 06	106.00, 0.00
2015-04-11 07	92.00, 0.00
2015-04-11 08	70.00, 0.00
2015-04-11 09	100.00, 0.00
2015-04-11 10	78.00, 0.00
2015-04-11 11	109.00, 0.00
2015-04-11 12	355.00, 15.00
2015-04-11 13	89.00, 4.00
2015-04-11 14	91.00, 0.00
2015-04-11 15	100.00, 1.00
2015-04-11 16	112.00, 1.00
2015-04-11 17	63.00, 3.00
2015-04-11 18	64.00, 0.00
2015-04-11 19	63.00, 0.00
2015-04-11 20	67.00, 3.00
2015-04-11 21	79.00, 0.00
2015-04-11 22	175.00, 3.00
2015-04-11 23	211.00, 0.00
2015-04-12 00	165.00, 0.00
2015-04-12 01	190.00, 0.00
2015-04-12 02	113.00, 0.00
2015-04-12 03	146.00, 0.00
2015-04-12 04	92.00, 0.00
2015-04-12 05	142.00, 0.00
2015-04-12 06	88.00, 0.00
2015-04-12 07	116.00, 0.00
2015-04-12 08	82.00, 0.00
2015-04-12 09	52.00, 0.00
2015-04-12 10	75.00, 0.00
2015-04-12 11	54.00, 0.00
2015-04-12 12	48.00, 13.00
2015-04-12 13	72.00, 4.00
2015-04-12 14	105.00, 2.00
2015-04-12 15	103.00, 1.00
2015-04-12 16	33.00, 0.00
2015-04-12 17	68.00, 9.00
2015-04-12 18	74.00, 2.00
2015-04-12 19	50.00, 4.00
2015-04-12 20	59.00, 1.00
2015-04-12 21	96.00, 5.00
2015-04-12 22	134.00, 1.00
2015-04-12 23	214.00, 3.00
2015-04-13 00	197.00, 0.00
2015-04-13 01	93.00, 0.00
2015-04-13 02	56.00, 0.00
2015-04-13 03	57.00, 0.00
2015-04-13 04	44.00, 0.00
2015-04-13 05	79.00, 0.00
2015-04-13 06	87.00, 0.00
2015-04-13 07	91.00, 0.00
2015-04-13 08	136.00, 0.00
2015-04-13 09	162.00, 0.00
2015-04-13 10	171.00, 0.00
2015-04-13 11	196.00, 0.00
2015-04-13 12	579.00, 36.00
2015-04-13 13	265.00, 5.00
2015-04-13 14	186.00, 4.00
2015-04-13 15	225.00, 2.00
2015-04-13 16	223.00, 2.00
2015-04-13 17	123.00, 0.00
2015-04-13 18	77.00, 1.00
2015-04-13 19	67.00, 3.00
2015-04-13 20	95.00, 0.00
2015-04-13 21	87.00, 1.00
2015-04-13 22	169.00, 2.00
2015-04-13 23	153.00, 5.00
2015-04-14 00	156.00, 4.00
2015-04-14 01	117.00, 0.00
2015-04-14 02	75.00, 0.00
2015-04-14 03	49.00, 0.00
2015-04-14 04	38.00, 0.00
2015-04-14 05	36.00, 0.00
2015-04-14 06	73.00, 0.00
2015-04-14 07	75.00, 0.00
2015-04-14 08	138.00, 0.00
2015-04-14 09	223.00, 0.00
2015-04-14 10	204.00, 0.00
2015-04-14 11	196.00, 0.00
2015-04-14 12	563.00, 29.00
2015-04-14 13	145.00, 5.00
2015-04-14 14	149.00, 8.00
2015-04-14 15	224.00, 3.00
2015-04-14 16	196.00, 5.00
2015-04-14 17	129.00, 4.00
2015-04-14 18	127.00, 10.00
2015-04-14 19	61.00, 0.00
2015-04-14 20	87.00, 3.00
2015-04-14 21	105.00, 1.00
2015-04-14 22	135.00, 0.00
2015-04-14 23	114.00, 0.00
2015-04-15 00	191.00, 4.00
2015-04-15 01	135.00, 0.00
2015-04-15 02	59.00, 0.00
2015-04-15 03	75.00, 0.00
2015-04-15 04	27.00, 0.00
2015-04-15 05	53.00, 0.00
2015-04-15 06	83.00, 0.00
2015-04-15 07	74.00, 0.00
2015-04-15 08	84.00, 0.00
2015-04-15 09	136.00, 0.00
2015-04-15 10	401.00, 0.00
2015-04-15 11	173.00, 0.00
2015-04-15 12	554.00, 33.00
2015-04-15 13	153.00, 6.00
2015-04-15 14	190.00, 6.00
2015-04-15 15	168.00, 5.00
2015-04-15 16	142.00, 6.00
2015-04-15 17	120.00, 4.00
2015-04-15 18	59.00, 5.00
2015-04-15 19	55.00, 11.00
2015-04-15 20	66.00, 2.00
2015-04-15 21	101.00, 5.00
2015-04-15 22	207.00, 4.00
2015-04-15 23	119.00, 2.00
2015-04-16 00	219.00, 8.00
2015-04-16 01	161.00, 0.00
2015-04-16 02	86.00, 0.00
2015-04-16 03	38.00, 0.00
2015-04-16 04	54.00, 0.00
2015-04-16 05	80.00, 0.00
2015-04-16 06	92.00, 0.00
2015-04-16 07	95.00, 0.00
2015-04-16 08	91.00, 0.00
2015-04-16 09	127.00, 1.00
2015-04-16 10	172.00, 1.00
2015-04-16 11	229.00, 0.00
2015-04-16 12	551.00, 32.00
2015-04-16 13	164.00, 3.00
2015-04-16 14	156.00, 1.00
2015-04-16 15	252.00, 5.00
2015-04-16 16	128.00, 5.00
2015-04-16 17	110.00, 9.00
2015-04-16 18	86.00, 2.00
2015-04-16 19	72.00, 2.00
2015-04-16 20	77.00, 0.00
2015-04-16 21	90.00, 3.00
2015-04-16 22	134.00, 0.00
2015-04-16 23	134.00, 0.00
2015-04-17 00	184.00, 2.00
2015-04-17 01	127.00, 0.00
2015-04-17 02	122.00, 0.00
2015-04-17 03	51.00, 0.00
2015-04-17 04	86.00, 0.00
2015-04-17 05	70.00, 0.00
2015-04-17 06	52.00, 0.00
2015-04-17 07	68.00, 0.00
2015-04-17 08	129.00, 0.00
2015-04-17 09	138.00, 0.00
2015-04-17 10	166.00, 0.00
2015-04-17 11	416.00, 0.00
2015-04-17 12	470.00, 47.00
2015-04-17 13	118.00, 4.00
2015-04-17 14	160.00, 1.00
2015-04-17 15	172.00, 1.00
2015-04-17 16	201.00, 3.00
2015-04-17 17	97.00, 6.00
2015-04-17 18	79.00, 2.00
2015-04-17 19	87.00, 5.00
2015-04-17 20	78.00, 1.00
2015-04-17 21	95.00, 0.00
2015-04-17 22	161.00, 5.00
2015-04-17 23	232.00, 2.00
2015-04-18 00	160.00, 0.00
2015-04-18 01	230.00, 0.00
2015-04-18 02	163.00, 0.00
2015-04-18 03	128.00, 0.00
2015-04-18 04	106.00, 0.00
2015-04-18 05	130.00, 0.00
2015-04-18 06	117.00, 0.00
2015-04-18 07	59.00, 0.00
2015-04-18 08	61.00, 0.00
2015-04-18 09	56.00, 0.00
2015-04-18 10	91.00, 0.00
2015-04-18 11	70.00, 0.00
2015-04-18 12	409.00, 11.00
2015-04-18 13	109.00, 5.00
2015-04-18 14	116.00, 5.00
2015-04-18 15	93.00, 5.00
2015-04-18 16	92.00, 1.00
2015-04-18 17	75.00, 2.00
2015-04-18 18	68.00, 3.00
2015-04-18 19	94.00, 0.00
2015-04-18 20	94.00, 0.00
2015-04-18 21	132.00, 1.00
2015-04-18 22	209.00, 0.00
2015-04-18 23	337.00, 1.00
2015-04-19 00	227.00, 0.00
2015-04-19 01	321.00, 0.00
2015-04-19 02	165.00, 0.00
2015-04-19 03	171.00, 0.00
2015-04-19 04	138.00, 0.00
2015-04-19 05	106.00, 0.00
2015-04-19 06	173.00, 0.00
2015-04-19 07	131.00, 0.00
2015-04-19 08	66.00, 0.00
2015-04-19 09	58.00, 0.00
2015-04-19 10	79.00, 0.00
2015-04-19 11	72.00, 0.00
2015-04-19 12	67.00, 12.00
2015-04-19 13	89.00, 1.00
2015-04-19 14	99.00, 0.00
2015-04-19 15	123.00, 0.00
2015-04-19 16	52.00, 0.00
2015-04-19 17	50.00, 2.00
2015-04-19 18	70.00, 3.00
2015-04-19 19	88.00, 1.00
2015-04-19 20	73.00, 2.00
2015-04-19 21	90.00, 0.00
2015-04-19 22	163.00, 1.00
2015-04-19 23	164.00, 2.00
2015-04-20 00	183.00, 1.00
2015-04-20 01	114.00, 0.00
2015-04-20 02	77.00, 0.00
2015-04-20 03	41.00, 0.00
2015-04-20 04	60.00, 0.00
2015-04-20 05	50.00, 0.00
2015-04-20 06	81.00, 0.00
2015-04-20 07	96.00, 0.00
2015-04-20 08	126.00, 0.00
2015-04-20 09	229.00, 0.00
2015-04-20 10	198.00, 0.00
2015-04-20 11	248.00, 0.00
2015-04-20 12	588.00, 23.00
2015-04-20 13	177.00, 2.00
2015-04-20 14	214.00, 8.00
2015-04-20 15	234.00, 5.00
2015-04-20 16	159.00, 3.00
2015-04-20 17	109.00, 5.00
2015-04-20 18	91.00, 2.00
2015-04-20 19	57.00, 5.00
2015-04-20 20	89.00, 1.00
2015-04-20 21	92.00, 2.00
2015-04-20 22	152.00, 0.00
2015-04-20 23	147.00, 1.00
2015-04-21 00	150.00, 3.00
2015-04-21 01	113.00, 0.00
2015-04-21 02	50.00, 0.00
2015-04-21 03	53.00, 0.00
2015-04-21 04	59.00, 0.00
2015-04-21 05	56.00, 0.00
2015-04-21 06	86.00, 0.00
2015-04-21 07	85.00, 0.00
2015-04-21 08	74.00, 0.00
